,InvoiceNo,Quantity,CustomerID,TotalSum,CohortMonth,CohortIndex
587,563268,4,13940.0,15.0,2011-07,2
588,575076,12,16639.0,35.400000000000006,2011-04,8
589,536752,6,17850.0,6.36,2010-12,1
590,573264,2,14415.0,3.3,2010-12,11
591,553572,12,18223.0,24.96,2010-12,6
592,567635,20,16523.0,33.0,2011-01,9
593,575952,12,16015.0,9.959999999999999,2011-10,2
594,538364,1,14448.0,1.45,2010-12,1
595,576589,12,17659.0,23.4,2010-12,12
596,557798,24,16187.0,34.8,2011-02,5
597,577217,1,17324.0,1.69,2010-12,12
598,554072,48,13555.0,122.39999999999999,2011-05,1
599,552694,12,12749.0,19.799999999999997,2011-05,1
600,568060,3,14546.0,4.949999999999999,2011-04,6
601,576860,6,17602.0,9.899999999999999,2011-01,11
602,567144,12,12871.0,15.0,2011-05,5
603,561005,2,17961.0,4.2,2010-12,8
604,579196,2,14096.0,3.26,2011-08,4
605,571279,2,16466.0,16.5,2011-02,9
606,557302,6,13102.0,24.900000000000002,2010-12,7
607,572885,3,15311.0,3.75,2010-12,11
608,573131,4,15622.0,23.8,2011-03,8
609,572475,2,15271.0,7.5,2010-12,11
610,576860,3,17602.0,3.75,2011-01,11
611,552269,4,16121.0,5.0,2011-05,1
612,555896,6,15640.0,17.700000000000003,2010-12,7
613,566010,6,13700.0,15.299999999999999,2011-01,9
614,542530,12,15365.0,15.0,2011-01,1
615,560859,6,13668.0,12.48,2010-12,8
616,573898,1,14562.0,8.5,2011-02,10
617,572552,1,14096.0,4.13,2011-08,3
618,572921,1,15993.0,2.89,2011-10,1
619,575039,24,15005.0,10.08,2010-12,12
620,576236,1,13755.0,8.5,2011-10,2
621,547871,6,16931.0,12.600000000000001,2010-12,4
622,540690,3,13473.0,17.85,2011-01,1
623,570660,144,14866.0,180.0,2010-12,11
624,545166,1,17027.0,3.45,2011-01,2
625,572677,1,17596.0,2.1,2010-12,11
626,560504,4,13081.0,15.0,2010-12,8
627,554382,3,17365.0,12.450000000000001,2011-01,5
628,576626,1,12890.0,0.42,2011-11,1
629,580712,2,13021.0,15.9,2010-12,13
630,578852,4,17841.0,10.2,2010-12,12
631,554935,2,14338.0,11.9,2011-05,1
632,546563,12,15047.0,19.799999999999997,2011-03,1
633,556777,2,14426.0,16.5,2011-01,6
634,555744,24,18072.0,2.88,2011-06,1
635,562558,3,13451.0,3.75,2011-01,8
636,562031,12,16984.0,10.2,2011-08,1
637,572552,1,14096.0,5.79,2011-08,3
638,552281,20,15704.0,25.0,2011-05,1
639,574466,12,18172.0,24.96,2011-02,10
640,545165,1,16339.0,7.95,2011-02,1
641,551301,6,17675.0,51.0,2010-12,5
642,548234,20,17594.0,33.0,2011-03,1
643,558729,12,13450.0,17.4,2011-05,3
644,541250,12,13700.0,5.04,2011-01,1
645,556542,3,14719.0,14.850000000000001,2011-04,3
646,544337,10,13425.0,16.5,2011-02,1
647,572926,24,15659.0,30.0,2011-10,1
648,576147,48,16303.0,40.8,2011-01,11
649,544450,3,17811.0,6.300000000000001,2011-01,2
650,580600,4,12841.0,5.0,2010-12,13
651,553188,5,15379.0,10.5,2010-12,6
652,570516,6,14121.0,15.299999999999999,2011-10,1
653,542599,5,17062.0,8.25,2010-12,2
654,556768,2,17243.0,13.9,2010-12,7
655,552281,2,15704.0,19.9,2011-05,1
656,574959,1,17886.0,1.25,2011-04,8
657,566393,6,13269.0,17.34,2010-12,10
658,562928,24,15494.0,10.08,2011-08,1
659,581580,2,12748.0,1.7,2010-12,13
660,564335,1,15800.0,4.95,2011-04,5
661,544395,24,13397.0,30.0,2011-01,2
662,577599,16,15738.0,66.4,2010-12,12
663,544466,1,14606.0,1.25,2010-12,3
664,539579,4,16713.0,8.4,2010-12,1
665,557783,1,12748.0,2.08,2010-12,7
666,569148,12,16613.0,25.200000000000003,2011-09,1
667,577256,6,15530.0,29.700000000000003,2011-04,8
668,578824,4,17883.0,19.8,2011-04,8
669,580178,10,16013.0,11.899999999999999,2010-12,13
670,536676,6,16752.0,12.600000000000001,2010-12,1
671,539663,1,17961.0,4.65,2010-12,1
672,559812,25,15051.0,5.25,2011-07,1
673,572121,25,17092.0,10.5,2011-03,8
674,542103,6,13198.0,12.600000000000001,2010-12,2
675,562029,200,16182.0,358.0,2011-08,1
676,543169,144,13694.0,93.60000000000001,2010-12,3
677,564167,10,17735.0,21.0,2010-12,9
678,561231,20,15855.0,17.0,2011-03,5
679,550834,1,14730.0,7.95,2011-03,2
680,575117,1,12748.0,2.95,2010-12,12
681,570501,12,14857.0,19.799999999999997,2011-07,4
682,563031,2,13263.0,3.3,2011-01,8
683,572308,1,12748.0,4.95,2010-12,11
684,581378,2,17673.0,9.9,2011-01,12
685,557349,8,16717.0,20.4,2010-12,7
686,563750,12,16122.0,23.4,2010-12,9
687,536796,2,15574.0,4.2,2010-12,1
688,581412,3,14415.0,4.949999999999999,2010-12,13
689,562106,1,14076.0,2.55,2011-08,1
690,548353,12,15980.0,19.799999999999997,2011-03,1
691,577748,24,15159.0,30.0,2010-12,12
692,540278,2,15719.0,3.3,2011-01,1
693,542733,1,15058.0,1.25,2011-01,1
694,577300,12,16924.0,4.5600000000000005,2011-09,3
695,581122,20,12839.0,17.0,2010-12,13
696,553663,3,14527.0,6.24,2010-12,6
697,552330,6,12948.0,17.700000000000003,2011-03,3
698,570679,8,17769.0,39.6,2011-01,10
699,544659,4,18114.0,6.6,2011-02,1
700,537126,3,18118.0,8.850000000000001,2010-12,1
701,537057,1,15351.0,4.95,2010-12,1
702,563555,1,16755.0,2.55,2011-01,8
703,574092,64,16684.0,105.6,2010-12,12
704,574328,6,13081.0,37.5,2010-12,12
705,537051,2,15708.0,3.3,2010-12,1
706,542087,4,14849.0,23.8,2010-12,2
707,552264,4,14959.0,3.4,2011-02,4
708,571660,12,16191.0,15.0,2010-12,11
709,548712,1,17050.0,2.1,2011-02,3
710,555284,24,14298.0,24.96,2010-12,7
711,541417,4,16033.0,5.8,2010-12,2
712,537209,4,14606.0,15.0,2010-12,1
713,555568,4,17589.0,11.8,2011-04,3
714,545681,1,16923.0,5.95,2010-12,4
715,537859,1,14030.0,3.75,2010-12,1
716,542087,24,14849.0,13.200000000000001,2010-12,2
717,566292,6,13381.0,29.700000000000003,2011-02,8
718,554554,96,13694.0,139.2,2010-12,6
719,572475,2,15271.0,8.5,2010-12,11
720,580103,3,16242.0,11.25,2011-03,10
721,570685,6,13208.0,7.5,2011-02,9
722,557305,1,13568.0,1.25,2011-06,1
723,544790,26,16940.0,10.92,2011-02,1
724,551724,1,15976.0,2.95,2011-05,1
725,572923,6,15948.0,17.34,2011-10,1
726,575516,4,17340.0,16.6,2010-12,12
727,553386,12,13381.0,25.200000000000003,2011-02,4
728,568675,20,14298.0,35.8,2010-12,10
729,572350,1,15516.0,1.25,2011-10,1
730,547658,1,13736.0,2.1,2011-03,1
731,575501,40,16218.0,58.0,2010-12,12
732,556528,6,13269.0,17.700000000000003,2010-12,7
733,570076,8,15738.0,13.52,2010-12,11
734,570237,2,13212.0,7.9,2011-10,1
735,544691,4,13804.0,15.0,2011-02,1
736,576592,1,13614.0,4.95,2011-06,6
737,570590,12,18075.0,35.400000000000006,2010-12,11
738,580833,2,16764.0,0.78,2011-07,6
739,579141,2,17019.0,1.66,2010-12,12
740,565431,2,14965.0,2.9,2011-09,1
741,551057,2,16942.0,5.9,2011-04,1
742,578060,800,17857.0,288.0,2010-12,12
743,578679,6,15117.0,22.5,2011-05,7
744,548617,3,16592.0,17.85,2011-02,3
745,560927,24,13078.0,50.400000000000006,2010-12,8
746,578519,1,14591.0,1.65,2011-05,7
747,556103,4,16011.0,5.0,2010-12,7
748,542727,6,17604.0,15.299999999999999,2011-01,1
749,559529,1,14808.0,1.95,2011-06,2
750,580956,1,17841.0,1.65,2010-12,13
751,566962,1,16764.0,1.25,2011-07,3
752,559006,32,14905.0,81.6,2011-04,4
753,568236,10,12820.0,20.8,2011-01,9
754,578805,12,16401.0,10.2,2011-01,11
755,542511,8,15527.0,79.6,2010-12,2
756,577077,6,17799.0,11.7,2010-12,12
757,574042,32,17947.0,40.0,2011-11,1
758,538313,24,15514.0,30.0,2010-12,1
759,544656,6,17442.0,15.299999999999999,2011-02,1
760,541273,12,13155.0,15.0,2010-12,2
761,549126,1,16031.0,1.95,2011-04,1
762,577646,12,13189.0,15.0,2011-08,4
763,571291,1,13610.0,8.25,2011-02,9
764,565152,1,17799.0,3.75,2010-12,10
765,578289,1,17841.0,3.75,2010-12,12
766,577500,1,14052.0,1.25,2011-11,1
767,549999,24,15813.0,61.199999999999996,2011-04,1
768,558564,10,14057.0,16.5,2010-12,7
769,580193,2,16899.0,3.9,2010-12,13
770,553390,1,17841.0,3.95,2010-12,6
771,544106,1,14530.0,8.5,2011-02,1
772,559812,2,15051.0,1.7,2011-07,1
773,559097,8,17562.0,15.6,2011-06,2
774,575620,6,17573.0,17.700000000000003,2011-09,3
775,568517,3,14456.0,1.26,2011-07,3
776,574063,12,13271.0,4.68,2011-11,1
777,552852,6,16712.0,5.1,2011-03,3
778,565421,1,16744.0,1.45,2011-06,4
779,563922,1,14529.0,0.55,2011-08,1
780,560228,25,17750.0,5.25,2011-06,2
781,576611,1,17357.0,8.25,2011-11,1
782,553342,6,16293.0,17.700000000000003,2010-12,6
783,563205,2,14040.0,7.5,2011-01,8
784,565684,12,16455.0,15.0,2010-12,10
785,555841,1,14583.0,0.85,2011-05,2
786,570241,1,14801.0,0.95,2011-10,1
787,567742,12,14261.0,17.4,2011-09,1
788,573130,1,13969.0,8.25,2010-12,11
789,569897,12,17813.0,5.04,2011-09,2
790,580819,24,15318.0,9.36,2011-12,1
791,576543,24,13236.0,40.56,2011-08,4
792,547367,9,15437.0,22.95,2011-03,1
793,543355,2,16033.0,2.5,2010-12,3
794,577698,4,14963.0,5.0,2011-06,6
795,551774,5,14606.0,6.25,2010-12,6
796,547358,1,15998.0,4.95,2010-12,4
797,539444,36,14146.0,91.8,2010-12,1
798,541123,2,13385.0,15.9,2011-01,1
799,558441,1,14606.0,1.65,2010-12,7
800,543816,1,17841.0,1.25,2010-12,3
801,567637,4,17865.0,18.6,2010-12,10
802,575960,2,15429.0,15.9,2011-09,3
803,550161,6,14154.0,17.700000000000003,2011-04,1
804,547818,2,12748.0,25.5,2010-12,4
805,574481,1,18022.0,3.75,2011-11,1
806,556502,12,13761.0,15.0,2011-06,1
807,544945,6,17735.0,17.700000000000003,2010-12,3
808,568100,12,15475.0,15.0,2011-09,1
809,572901,3,16332.0,3.75,2011-02,9
810,537192,1,16402.0,2.95,2010-12,1
811,570117,72,15815.0,30.24,2011-04,7
812,573068,1,17545.0,4.95,2011-10,1
813,572528,1,13176.0,4.95,2011-10,1
814,543507,8,15039.0,6.8,2010-12,3
815,546738,5,16422.0,24.75,2010-12,4
816,558964,80,14235.0,116.0,2011-03,5
817,546528,192,15311.0,203.52,2010-12,4
818,563937,20,18204.0,25.0,2011-05,4
819,566891,8,14894.0,34.0,2011-09,1
820,564172,2,16033.0,3.3,2010-12,9
821,563248,3,14702.0,1.6500000000000001,2010-12,9
822,542737,1,15058.0,1.95,2011-01,1
823,578931,2,16942.0,3.3,2011-04,8
824,566279,6,14432.0,7.5,2011-09,1
825,562558,21,13451.0,17.849999999999998,2011-01,8
826,538810,1,14871.0,1.65,2010-12,1
827,546246,24,14841.0,34.8,2010-12,4
828,543191,5,13137.0,14.75,2011-02,1
829,545337,25,15984.0,10.5,2011-01,3
830,566929,40,17428.0,102.0,2010-12,10
831,537219,3,14081.0,6.300000000000001,2010-12,1
832,569104,12,15287.0,19.799999999999997,2011-09,1
833,568165,10,17131.0,8.5,2011-09,1
834,574481,4,18022.0,5.8,2011-11,1
835,576201,1,14606.0,2.1,2010-12,12
836,563377,3,15002.0,12.450000000000001,2010-12,9
837,572192,3,18118.0,3.75,2010-12,11
838,544190,24,13089.0,10.08,2010-12,3
839,540568,20,15039.0,8.4,2010-12,2
840,549693,12,14696.0,20.28,2010-12,5
841,566123,10,15039.0,20.8,2010-12,10
842,543306,2,16686.0,1.1,2010-12,3
843,554992,4,16686.0,6.6,2010-12,6
844,559310,12,15505.0,91.80000000000001,2011-07,1
845,564304,1,14527.0,9.95,2010-12,9
846,579689,3,14606.0,1.9500000000000002,2010-12,12
847,541285,12,13001.0,10.2,2011-01,1
848,578248,5,16255.0,33.75,2010-12,12
849,560444,4,13764.0,3.4,2011-01,7
850,564246,10,13534.0,16.5,2010-12,9
851,547361,6,15298.0,17.700000000000003,2010-12,4
852,561893,2,12942.0,7.5,2010-12,8
853,566673,4,17728.0,16.6,2011-09,1
854,563214,2,16370.0,5.9,2011-04,5
855,563924,25,15984.0,10.5,2011-01,8
856,539981,3,13304.0,14.850000000000001,2010-12,1
857,581020,100,17511.0,179.0,2010-12,13
858,544056,10,13004.0,12.5,2010-12,3
859,541266,1,15673.0,5.95,2011-01,1
860,561075,10,16458.0,8.5,2010-12,8
861,559921,2,13667.0,3.3,2011-07,1
862,539659,20,15034.0,25.0,2010-12,1
863,569983,1,17231.0,3.75,2010-12,11
864,545344,8,16678.0,13.52,2011-03,1
865,557961,10,18257.0,16.5,2011-02,5
866,541252,4,13064.0,23.8,2011-01,1
867,580672,4,17920.0,1.56,2010-12,13
868,580162,1,12856.0,4.25,2011-10,3
869,573328,1,16601.0,2.1,2011-10,1
870,568782,10,13985.0,16.5,2011-03,7
871,571404,24,17520.0,6.959999999999999,2011-10,1
872,560601,1,16764.0,0.85,2011-07,1
873,541091,4,16814.0,5.0,2010-12,2
874,549261,1,14903.0,4.95,2011-03,2
875,538040,1,16520.0,1.95,2010-12,1
876,560432,20,13327.0,41.6,2010-12,8
877,543094,24,16030.0,13.200000000000001,2011-02,1
878,554617,1,14593.0,3.25,2011-05,1
879,562771,24,13113.0,30.0,2010-12,9
880,536836,3,18168.0,14.850000000000001,2010-12,1
881,537852,12,17340.0,59.400000000000006,2010-12,1
882,561205,12,17693.0,17.4,2011-07,1
883,546028,2,17049.0,17.9,2011-03,1
884,560499,3,16713.0,17.85,2010-12,8
885,578233,6,14049.0,9.899999999999999,2011-01,11
886,569020,12,15321.0,25.200000000000003,2011-02,8
887,542107,1,16222.0,4.95,2011-01,1
888,541274,6,15696.0,12.600000000000001,2011-01,1
889,561887,16,14414.0,6.72,2010-12,8
890,541435,4,13898.0,15.0,2011-01,1
891,571653,24,14298.0,15.36,2010-12,11
892,574663,2,13527.0,7.5,2011-01,11
893,558542,3,13593.0,3.75,2011-01,6
894,571555,10,16458.0,16.5,2010-12,11
895,545909,3,15819.0,14.850000000000001,2011-03,1
896,575964,1,15021.0,2.55,2010-12,12
897,568999,8,15949.0,33.2,2011-09,1
898,580673,24,13089.0,39.599999999999994,2010-12,13
899,537780,2,17324.0,9.9,2010-12,1
900,555857,5,16393.0,2.75,2010-12,7
901,537840,2,13531.0,21.9,2010-12,1
902,544666,2,16907.0,11.9,2010-12,3
903,572499,6,15786.0,17.700000000000003,2011-08,3
904,537195,4,15311.0,10.2,2010-12,1
905,562449,7,14562.0,3.8500000000000005,2011-02,7
906,568662,1,16764.0,1.25,2011-07,3
907,551833,24,16779.0,13.200000000000001,2010-12,6
908,550199,10,16523.0,16.5,2011-01,4
909,543300,3,13334.0,3.75,2011-02,1
910,555835,3,14525.0,2.55,2010-12,7
911,555548,4,17811.0,51.0,2011-01,6
912,537035,8,13081.0,11.6,2010-12,1
913,577094,1,15435.0,12.5,2011-11,1
914,553463,24,13488.0,13.200000000000001,2010-12,6
915,550158,4,13989.0,23.8,2011-04,1
916,540411,12,16551.0,25.200000000000003,2011-01,1
917,561894,1,14456.0,1.65,2011-07,1
918,552657,24,18041.0,102.0,2010-12,6
919,544659,1,18114.0,3.25,2011-02,1
920,536409,1,17908.0,3.75,2010-12,1
921,549238,1,14667.0,3.75,2010-12,5
922,544058,2,14176.0,7.5,2010-12,3
923,570246,2,16921.0,1.66,2011-10,1
924,570233,1,16685.0,8.25,2011-10,1
925,545087,12,16422.0,15.0,2010-12,3
926,563831,8,18081.0,31.6,2011-07,2
927,563209,6,13527.0,9.899999999999999,2011-01,8
928,580054,5,18122.0,1.45,2011-07,6
929,577728,1,17811.0,2.1,2011-01,11
930,554103,1,15555.0,2.08,2010-12,6
931,572541,2,17315.0,1.7,2010-12,11
932,548156,1,14871.0,1.65,2010-12,4
933,573335,1,15059.0,4.95,2011-01,10
934,567796,2,16395.0,2.5,2011-01,9
935,556740,2,17346.0,3.9,2010-12,7
936,573548,6,13680.0,17.34,2011-01,10
937,569555,4,17728.0,16.6,2011-09,2
938,580403,1,17858.0,1.95,2010-12,13
939,541987,3,14130.0,2.55,2011-01,1
940,577473,2,15919.0,0.78,2010-12,12
941,563555,1,16755.0,1.65,2011-01,8
942,566010,15,13700.0,12.75,2011-01,9
943,575301,6,13804.0,17.34,2011-02,10
944,567099,2,15311.0,2.5,2010-12,10
945,560937,1,17920.0,2.95,2010-12,8
946,576213,6,18117.0,1.7399999999999998,2011-11,1
947,549575,3,13956.0,1.9500000000000002,2011-03,2
948,569917,4,17453.0,19.8,2011-10,1
949,575856,1,16386.0,0.42,2011-11,1
950,571281,18,14088.0,76.5,2011-01,10
951,567457,24,14164.0,20.4,2011-09,1
952,555539,2,14472.0,4.2,2010-12,7
953,567883,6,12906.0,17.700000000000003,2011-09,1
954,540512,12,17114.0,5.04,2011-01,1
955,571441,8,14096.0,10.0,2011-08,3
956,562558,1,13451.0,8.5,2011-01,8
957,560701,8,16729.0,13.52,2011-04,4
958,580665,432,16684.0,138.24,2010-12,13
959,549951,6,13134.0,17.700000000000003,2011-04,1
960,537242,12,14748.0,25.200000000000003,2010-12,1
961,575329,2,17038.0,2.9,2011-11,1
962,566786,10,13518.0,20.8,2011-09,1
963,555728,1,17252.0,2.1,2011-06,1
964,574910,20,16348.0,25.0,2011-04,8
965,552973,20,16186.0,33.0,2010-12,6
966,538636,2,14639.0,19.9,2010-12,1
967,544913,4,15543.0,11.8,2011-02,1
968,569521,1,16474.0,1.25,2011-07,4
969,557671,2,13849.0,17.0,2011-06,1
970,536575,70,13777.0,115.5,2010-12,1
971,545913,12,16779.0,15.0,2010-12,4
972,575656,24,13319.0,70.80000000000001,2010-12,12
973,559158,24,17428.0,10.08,2010-12,8
974,579132,3,15022.0,6.24,2011-10,2
975,578678,1,17841.0,4.95,2010-12,12
976,543009,4,18041.0,7.8,2010-12,3
977,570234,4,17790.0,16.6,2010-12,11
978,564635,10,15615.0,8.5,2010-12,9
979,548608,4,13462.0,19.8,2011-04,1
980,550173,1,15235.0,16.95,2010-12,5
981,560368,1,17841.0,1.25,2010-12,8
982,544908,6,18056.0,9.899999999999999,2011-02,1
983,580062,1,15862.0,1.65,2010-12,13
984,571107,6,13858.0,12.600000000000001,2011-10,1
985,560442,5,15860.0,29.75,2010-12,8
986,536605,6,13715.0,17.700000000000003,2010-12,1
987,558483,6,18171.0,17.700000000000003,2011-01,6
988,570177,4,17509.0,15.0,2011-10,1
989,578787,3,13589.0,14.850000000000001,2011-11,1
990,576252,24,14418.0,40.56,2011-08,4
991,574043,1,16367.0,8.5,2010-12,12
992,566434,6,17090.0,15.299999999999999,2011-02,8
993,545695,1,17050.0,4.95,2011-02,2
994,574481,1,18022.0,1.25,2011-11,1
995,563565,2,17338.0,0.78,2010-12,9
996,553747,6,13627.0,12.600000000000001,2010-12,6
997,546542,2,13263.0,0.78,2011-01,3
998,579943,24,13040.0,9.36,2011-11,2
999,570791,1,17346.0,1.45,2010-12,11
1000,540453,12,13426.0,15.0,2011-01,1
1001,577549,1,17841.0,0.42,2010-12,12
1002,575723,10,14748.0,8.5,2010-12,12
1003,570488,1,14096.0,2.46,2011-08,3
1004,573582,18,16633.0,35.1,2011-04,7
1005,554372,12,13842.0,17.4,2010-12,6
1006,580675,24,15640.0,13.200000000000001,2010-12,13
1007,553658,12,16818.0,11.399999999999999,2011-05,1
1008,554808,2,17059.0,4.16,2010-12,6
1009,559812,4,15051.0,23.8,2011-07,1
1010,553920,12,15955.0,71.4,2010-12,6
1011,574091,10,17086.0,20.8,2011-10,2
1012,561099,4,14100.0,6.6,2011-07,1
1013,544459,13,17838.0,18.849999999999998,2010-12,3
1014,546913,28,15861.0,5.88,2011-03,1
1015,561084,24,14948.0,13.200000000000001,2011-05,3
1016,548612,2,13137.0,4.16,2011-02,3
1017,543809,1,17095.0,12.75,2011-02,1
1018,568894,1,17528.0,1.65,2011-09,1
1019,560257,12,13340.0,10.2,2011-03,5
1020,548404,12,16398.0,15.0,2011-03,1
1021,564430,10,15955.0,8.5,2010-12,9
1022,575760,3,15965.0,6.24,2010-12,12
1023,571142,12,14567.0,45.0,2011-08,3
1024,573744,24,17733.0,6.959999999999999,2011-03,9
1025,578255,2,14675.0,2.5,2011-11,1
1026,541290,24,17288.0,10.08,2010-12,2
1027,573305,1,17837.0,5.95,2011-06,5
1028,579559,1,16764.0,4.95,2011-07,5
1029,551351,24,14298.0,25.44,2010-12,5
1030,537889,24,13319.0,50.400000000000006,2010-12,1
1031,561204,6,12836.0,17.700000000000003,2011-02,6
1032,578098,1,12936.0,2.1,2011-09,3
1033,553060,12,15826.0,15.0,2011-05,1
1034,541987,6,14130.0,9.899999999999999,2011-01,1
1035,556102,12,13115.0,10.2,2011-06,1
1036,542719,2,17619.0,1.3,2011-01,1
1037,543162,25,17507.0,13.750000000000002,2011-02,1
1038,566200,1,16910.0,1.45,2011-09,1
1039,576326,1,16504.0,1.65,2011-11,1
1040,547098,3,16384.0,16.35,2011-03,1
1041,552574,10,15311.0,16.5,2010-12,6
1042,557275,8,15544.0,13.52,2010-12,7
1043,579103,1,18041.0,1.25,2010-12,12
1044,561073,24,13408.0,90.0,2010-12,8
1045,575334,4,14493.0,15.0,2011-07,5
1046,536600,6,17850.0,20.34,2010-12,1
1047,565415,5,14067.0,8.25,2011-09,1
1048,542347,10,12826.0,8.5,2010-12,2
1049,546164,24,15939.0,70.80000000000001,2011-01,3
1050,544586,4,17338.0,10.2,2010-12,3
1051,544837,1,15910.0,12.75,2011-01,2
1052,567164,3,14487.0,3.75,2010-12,10
1053,547651,1,16904.0,1.45,2010-12,4
1054,557123,6,15555.0,7.5,2010-12,7
1055,537672,25,13050.0,10.5,2010-12,1
1056,538067,4,15288.0,7.8,2010-12,1
1057,575730,1,14765.0,4.95,2011-06,6
1058,570209,6,16326.0,12.600000000000001,2011-01,10
1059,559691,12,13089.0,15.0,2010-12,8
1060,578246,48,13991.0,18.72,2011-07,5
1061,549553,6,16931.0,10.14,2010-12,5
1062,566930,10,15417.0,20.8,2011-09,1
1063,562204,1,16324.0,0.65,2011-06,3
1064,559526,1,15756.0,0.79,2011-04,4
1065,551558,1,17841.0,2.08,2010-12,6
1066,553356,10,14038.0,16.5,2011-05,1
1067,570594,4,13517.0,16.6,2011-06,5
1068,551440,1,15311.0,2.08,2010-12,5
1069,548612,9,13137.0,14.85,2011-02,3
1070,578977,1,17231.0,6.35,2010-12,12
1071,581188,12,17735.0,25.200000000000003,2010-12,13
1072,571653,24,14298.0,24.96,2010-12,11
1073,574734,1,15025.0,0.85,2011-11,1
1074,577472,20,14503.0,41.6,2011-06,6
1075,572026,4,13245.0,23.8,2011-10,1
1076,575959,6,14547.0,12.48,2011-10,2
1077,575965,16,13426.0,20.0,2011-01,11
1078,553942,32,18055.0,54.08,2010-12,6
1079,547850,1,14472.0,2.1,2010-12,4
1080,542266,10,16918.0,6.5,2011-01,1
1081,544673,1,13421.0,1.45,2011-02,1
1082,542608,1,16770.0,39.95,2010-12,2
1083,571067,8,16793.0,6.64,2011-10,1
1084,567204,10,15365.0,16.5,2011-01,9
1085,536946,24,13013.0,13.200000000000001,2010-12,1
1086,564358,2,17869.0,17.0,2010-12,9
1087,540838,12,13862.0,15.0,2011-01,1
1088,580513,100,14456.0,4.0,2011-07,6
1089,547063,1,14769.0,2.1,2010-12,4
1090,557771,6,15601.0,9.899999999999999,2010-12,7
1091,543277,2,15808.0,15.9,2010-12,3
1092,545023,6,12921.0,24.900000000000002,2010-12,3
1093,577842,16,16353.0,68.0,2010-12,12
1094,538597,5,15555.0,6.25,2010-12,1
1095,555587,12,15687.0,15.0,2011-01,6
1096,580308,10,14250.0,20.8,2011-09,4
1097,542110,4,14189.0,17.0,2010-12,2
1098,554487,2,16919.0,4.2,2010-12,6
1099,555844,2,14711.0,2.5,2011-03,4
1100,565563,1,14177.0,1.65,2011-06,4
1101,545668,48,14031.0,60.0,2010-12,4
1102,574840,1,12748.0,1.65,2010-12,12
1103,545712,3,18280.0,23.700000000000003,2011-03,1
1104,568075,1,14652.0,4.25,2011-09,1
1105,547644,12,14267.0,45.0,2011-03,1
1106,537399,2,13030.0,3.9,2010-12,1
1107,565434,12,12867.0,5.04,2010-12,10
1108,558643,10,13534.0,20.8,2010-12,8
1109,568531,3,16713.0,5.85,2010-12,10
1110,542274,4,16782.0,15.0,2010-12,2
1111,579452,36,13199.0,225.0,2010-12,12
1112,553661,2,13572.0,19.9,2011-05,1
1113,573347,2,13137.0,8.5,2011-02,9
1114,555653,8,17673.0,10.0,2011-01,6
1115,578936,3,16923.0,14.850000000000001,2010-12,12
1116,545649,1,14995.0,1.95,2011-03,1
1117,552468,12,13141.0,15.0,2011-01,5
1118,548899,48,15838.0,122.39999999999999,2011-02,3
1119,566786,6,13518.0,12.48,2011-09,1
1120,544194,12,16839.0,5.04,2010-12,3
1121,567182,6,13334.0,15.299999999999999,2011-02,8
1122,563743,3,12828.0,12.75,2011-08,1
1123,547573,24,12948.0,6.959999999999999,2011-03,1
1124,570887,4,17169.0,19.8,2011-06,5
1125,574899,4,14426.0,59.8,2011-01,11
1126,579196,2,14096.0,3.26,2011-08,4
1127,540732,48,16122.0,9.120000000000001,2010-12,2
1128,536976,3,14723.0,11.25,2010-12,1
1129,552870,6,15513.0,9.899999999999999,2010-12,6
1130,570272,12,14297.0,15.0,2011-03,8
1131,558778,10,17160.0,12.5,2011-04,4
1132,573338,1,14546.0,4.25,2011-04,7
1133,575215,4,18109.0,23.8,2010-12,12
1134,543935,36,12989.0,75.60000000000001,2011-02,1
1135,577382,8,17961.0,6.8,2010-12,12
1136,537042,1,13838.0,2.95,2010-12,1
1137,578251,6,15993.0,2.52,2011-10,2
1138,536520,3,14729.0,7.6499999999999995,2010-12,1
1139,561894,1,14456.0,4.95,2011-07,1
1140,563574,12,15827.0,10.2,2010-12,9
1141,566581,12,16081.0,9.48,2010-12,10
1142,579147,1,13263.0,2.95,2011-01,11
1143,538513,1,15454.0,2.55,2010-12,1
1144,557132,4,13107.0,19.8,2011-01,6
1145,546732,1,14606.0,2.95,2010-12,4
1146,543470,4,16951.0,39.8,2011-02,1
1147,540354,6,13576.0,35.7,2010-12,2
1148,551821,2,16942.0,15.9,2011-04,2
1149,541202,10,17581.0,19.5,2010-12,2
1150,577057,1,12748.0,0.85,2010-12,12
1151,563580,1,16706.0,2.55,2011-08,1
1152,580644,4,16904.0,5.0,2010-12,13
1153,569329,3,17652.0,17.85,2011-03,8
1154,572865,1,17841.0,2.95,2010-12,11
