CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F,M,RFM_Segment,RFM_Score
15949,17,4,67.64,72,4,1,2,412,7.0
15950,32,22,339.99000000000007,360,3,4,4,344,11.0
15951,9,10,154.25,286,4,3,3,433,10.0
15952,34,14,119.41,226,3,3,2,332,8.0
15953,16,16,264.81,332,4,3,3,433,10.0
15955,25,28,931.2099999999999,244,3,4,4,344,11.0
15957,32,8,42.97000000000001,32,3,2,1,321,6.0
15958,75,1,3.95,75,2,1,1,211,4.0
15963,20,7,111.56,46,3,2,2,322,7.0
15965,18,28,199.49000000000004,29,4,4,3,443,11.0
15967,24,17,63.949999999999996,319,3,3,2,332,8.0
15969,3,1,39.8,3,4,1,1,411,6.0
15970,304,2,33.0,304,1,1,1,111,3.0
15971,53,5,383.7,157,2,2,4,224,8.0
15974,40,41,717.5900000000001,289,3,4,4,344,11.0
15975,85,7,103.65,85,2,2,2,222,6.0
15976,166,26,89.25999999999999,221,1,4,2,142,7.0
15977,18,9,87.41000000000001,40,4,2,2,422,8.0
15978,78,6,132.28,78,2,2,2,222,6.0
15980,89,7,412.87,255,2,2,4,224,8.0
15981,25,22,614.5,255,3,4,4,344,11.0
15983,23,13,106.52999999999999,361,3,3,2,332,8.0
15984,3,46,398.71999999999986,339,4,4,4,444,12.0
15985,124,6,288.6,237,2,2,3,223,7.0
15986,31,2,29.999999999999996,31,3,1,1,311,5.0
15987,13,21,104.59,149,4,3,2,432,9.0
15988,20,3,34.7,20,3,1,1,311,5.0
15990,45,14,180.88,288,3,3,3,333,9.0
15992,4,1,13.52,4,4,1,1,411,6.0
15993,9,119,599.8899999999999,45,4,4,4,444,12.0
15994,55,7,107.14999999999999,55,2,2,2,222,6.0
15996,89,17,114.88000000000004,286,2,3,2,232,7.0
15998,37,115,733.42,363,3,4,4,344,11.0
16000,3,2,2771.3999999999996,3,4,1,4,414,9.0
16003,30,19,511.83000000000004,360,3,3,4,334,10.0
16005,13,41,99.64000000000001,271,4,4,2,442,10.0
16006,212,1,23.099999999999998,212,1,1,1,111,3.0
16007,48,82,384.52,216,3,4,4,344,11.0
16008,24,8,97.30000000000001,205,3,2,2,322,7.0
16009,33,18,201.21,160,3,3,3,333,9.0
16010,246,10,30.850000000000005,363,1,3,1,131,5.0
16011,9,43,680.8999999999997,363,4,4,4,444,12.0
16012,36,9,113.78999999999999,156,3,2,2,322,7.0
16013,8,37,8886.72,358,4,4,4,444,12.0
16014,153,31,136.86000000000004,292,1,4,3,143,8.0
16015,4,29,96.26,50,4,4,2,442,10.0
16016,4,29,213.17999999999998,227,4,4,3,443,11.0
16017,48,3,12.0,48,3,1,1,311,5.0
16018,40,8,170.97,181,3,2,3,323,8.0
16019,47,32,816.5900000000001,365,3,4,4,344,11.0
16020,17,11,206.29000000000005,66,4,3,3,433,10.0
16022,261,14,110.58,261,1,3,2,132,6.0
16023,47,12,51.14,267,3,3,1,331,7.0
16024,13,16,79.81,13,4,3,2,432,9.0
16025,30,5,84.9,30,3,2,2,322,7.0
16026,44,6,42.36,44,3,2,1,321,6.0
16027,138,3,176.25,219,2,1,3,213,6.0
16029,45,28,14748.47,359,3,4,4,344,11.0
16030,310,6,77.2,310,1,2,2,122,5.0
16031,93,25,98.70999999999998,248,2,4,2,242,8.0
16033,6,244,1933.6100000000001,361,4,4,4,444,12.0
16034,209,4,76.35,333,1,1,2,112,4.0
16036,88,10,162.09,264,2,3,3,233,8.0
16037,270,7,270.70000000000005,359,1,2,3,123,6.0
16038,8,7,171.50000000000003,202,4,2,3,423,9.0
16040,66,18,436.15,269,2,3,4,234,9.0
16041,142,1,208.79999999999998,142,1,1,3,113,5.0
16042,23,14,211.93,108,3,3,3,333,9.0
16043,38,8,130.7,318,3,2,2,322,7.0
16045,120,21,358.96,291,2,3,4,234,9.0
16049,41,59,181.09,76,3,4,3,343,10.0
16050,174,2,32.519999999999996,174,1,1,1,111,3.0
16052,55,6,60.5,55,2,2,2,222,6.0
16053,33,11,171.13000000000002,123,3,3,3,333,9.0
16054,146,10,98.98,146,1,3,2,132,6.0
16055,221,3,60.65,221,1,1,2,112,4.0
16056,46,16,166.07999999999998,46,3,3,3,333,9.0
16057,17,31,574.4,285,4,4,4,444,12.0
16059,72,26,200.25000000000006,328,2,4,3,243,9.0
16062,10,15,298.94,365,4,3,3,433,10.0
16063,261,4,57.10000000000001,261,1,1,1,111,3.0
16066,17,18,185.62,62,4,3,3,433,10.0
16070,23,5,164.70000000000002,33,3,2,3,323,8.0
16071,45,4,58.540000000000006,45,3,1,1,311,5.0
16072,289,4,162.85,289,1,1,3,113,5.0
16076,4,28,524.97,209,4,4,4,444,12.0
16079,17,9,533.88,41,4,2,4,424,10.0
16080,82,1,41.6,82,2,1,1,211,4.0
16081,57,40,476.8899999999999,260,2,4,4,244,10.0
16083,101,3,235.79999999999995,101,2,1,3,213,6.0
16084,300,13,194.25,300,1,3,3,133,7.0
16085,24,34,236.17000000000002,321,3,4,3,343,10.0
16086,60,5,120.64,201,2,2,2,222,6.0
16091,155,1,15.0,155,1,1,1,111,3.0
16092,115,9,146.39999999999998,255,2,2,3,223,7.0
16093,107,1,17.0,107,2,1,1,211,4.0
16094,12,14,224.62,220,4,3,3,433,10.0
16096,265,3,64.98,265,1,1,2,112,4.0
16097,241,3,55.3,241,1,1,1,111,3.0
16098,88,13,390.45000000000005,299,2,3,4,234,9.0
16099,138,6,109.50000000000001,226,2,2,2,222,6.0
16101,71,16,266.98,71,2,3,3,233,8.0
16102,43,15,423.36,129,3,3,4,334,10.0
16103,8,9,238.54,234,4,2,3,423,9.0
16104,62,4,73.9,62,2,1,2,212,5.0
16105,249,1,20.4,249,1,1,1,111,3.0
16106,66,2,28.28,66,2,1,1,211,4.0
16107,104,4,392.40000000000003,184,2,1,4,214,7.0
16108,85,14,279.00000000000006,85,2,3,3,233,8.0
16109,219,3,47.64,219,1,1,1,111,3.0
16110,46,71,312.14000000000004,312,3,4,3,343,10.0
16112,334,1,4.5600000000000005,334,1,1,1,111,3.0
16113,184,7,44.199999999999996,184,1,2,1,121,4.0
16114,171,2,34.650000000000006,171,1,1,1,111,3.0
16115,10,60,352.3,293,4,4,4,444,12.0
16116,212,7,167.82,212,1,2,3,123,6.0
16117,190,3,23.729999999999997,190,1,1,1,111,3.0
16119,9,3,80.4,73,4,1,2,412,7.0
16120,60,4,248.48000000000002,60,2,1,3,213,6.0
16121,58,44,204.67000000000004,216,2,4,3,243,9.0
16122,113,5,72.72,333,2,2,2,222,6.0
16123,52,2,30.0,52,2,1,1,211,4.0
16124,318,1,33.9,318,1,1,1,111,3.0
16126,30,19,1079.75,297,3,3,4,334,10.0
16127,40,13,202.48000000000002,40,3,3,3,333,9.0
16128,18,19,373.66,283,4,3,4,434,11.0
16131,52,12,616.52,240,2,3,4,234,9.0
16133,4,57,1716.1499999999999,319,4,4,4,444,12.0
16134,22,4,63.3,360,3,1,2,312,6.0
16135,263,4,61.95,263,1,1,2,112,4.0
16136,60,12,186.66000000000003,278,2,3,3,233,8.0
16139,19,6,87.7,113,4,2,2,422,8.0
16140,66,6,78.98,66,2,2,2,222,6.0
16141,89,6,117.49,89,2,2,2,222,6.0
16142,250,10,160.38,250,1,3,3,133,7.0
16143,4,17,266.6,355,4,3,3,433,10.0
16145,9,47,743.1300000000001,360,4,4,4,444,12.0
16146,204,7,135.49,233,1,2,2,122,5.0
16147,134,3,55.5,134,2,1,1,211,4.0
16148,297,1,76.32000000000001,297,1,1,2,112,4.0
16149,5,3,48.8,5,4,1,1,411,6.0
16150,43,16,298.50000000000006,271,3,3,3,333,9.0
16152,269,3,193.5,269,1,1,3,113,5.0
16153,50,20,367.28999999999996,355,3,3,4,334,10.0
16156,9,23,503.99,311,4,4,4,444,12.0
16157,16,5,132.15,73,4,2,2,422,8.0
16159,282,2,45.0,282,1,1,1,111,3.0
16160,86,3,86.94,86,2,1,2,212,5.0
16161,2,85,1034.95,360,4,4,4,444,12.0
16163,233,1,415.00000000000006,233,1,1,4,114,6.0
16164,18,7,259.76,43,4,2,3,423,9.0
16168,34,19,979.16,320,3,3,4,334,10.0
16169,9,18,363.0199999999999,76,4,3,4,434,11.0
16170,51,14,174.82000000000002,249,3,3,3,333,9.0
16172,96,13,206.12,242,2,3,3,233,8.0
16173,16,21,360.58000000000004,99,4,3,4,434,11.0
16174,127,8,565.95,152,2,2,4,224,8.0
16175,95,9,159.90999999999997,241,2,2,3,223,7.0
16177,51,2,34.8,51,3,1,1,311,5.0
16178,139,2,48.0,139,2,1,1,211,4.0
16179,61,1,20.28,61,2,1,1,211,4.0
16180,101,40,1966.55,253,2,4,4,244,10.0
16181,74,1,19.8,74,2,1,1,211,4.0
16182,73,3,556.8,131,2,1,4,214,7.0
16183,68,5,107.13,68,2,2,2,222,6.0
16184,65,8,196.24,212,2,2,3,223,7.0
16185,17,8,114.45,233,4,2,2,422,8.0
16186,23,38,697.9199999999998,242,3,4,4,344,11.0
16187,32,62,1435.3700000000001,285,3,4,4,344,11.0
16188,45,15,170.86,243,3,3,3,333,9.0
16189,16,2,29.95,16,4,1,1,411,6.0
16190,41,1,89.85,41,3,1,2,312,6.0
16191,3,34,1645.3400000000001,361,4,4,4,444,12.0
16193,237,1,15.0,237,1,1,1,111,3.0
16198,76,4,117.30000000000001,76,2,1,2,212,5.0
16200,5,23,124.0,165,4,4,2,442,10.0
16201,4,17,281.6,110,4,3,3,433,10.0
16202,361,3,30.119999999999997,361,1,1,1,111,3.0
16203,59,4,68.4,148,2,1,2,212,5.0
16204,24,9,66.75,24,3,2,2,322,7.0
16205,31,21,196.11999999999995,180,3,3,3,333,9.0
16206,55,14,88.26,328,2,3,2,232,7.0
16207,26,3,46.9,26,3,1,1,311,5.0
16208,45,11,84.96,290,3,3,2,332,8.0
16209,89,10,1486.7700000000002,247,2,3,4,234,9.0
16210,2,18,1582.18,362,4,3,4,434,11.0
16211,89,3,37.6,89,2,1,1,211,4.0
16212,20,10,189.29999999999995,284,3,3,3,333,9.0
16213,79,2,27.6,79,2,1,1,211,4.0
16214,171,8,147.72,270,1,2,3,123,6.0
16215,81,3,60.900000000000006,81,2,1,2,212,5.0
16216,268,8,157.63000000000002,268,1,2,3,123,6.0
16217,236,2,30.650000000000002,283,1,1,1,111,3.0
16218,30,16,753.4199999999998,255,3,3,4,334,10.0
16221,37,14,87.50000000000001,276,3,3,2,332,8.0
16222,319,27,175.25,319,1,4,3,143,8.0
16224,58,18,269.88000000000005,250,2,3,3,233,8.0
16225,150,26,162.19,278,1,4,3,143,8.0
16226,208,3,148.5,236,1,1,3,113,5.0
16229,88,10,278.26,213,2,3,3,233,8.0
16230,190,6,94.7,221,1,2,2,122,5.0
16232,44,7,145.0,216,3,2,3,323,8.0
16233,72,2,39.84,72,2,1,1,211,4.0
16235,41,8,198.33999999999997,333,3,2,3,323,8.0
16236,79,2,30.759999999999998,79,2,1,1,211,4.0
16239,190,2,90.6,190,1,1,2,112,4.0
16240,25,23,764.1199999999999,78,3,4,4,344,11.0
16241,10,135,467.70999999999987,340,4,4,4,444,12.0
16242,9,58,784.98,278,4,4,4,444,12.0
16243,34,13,155.83999999999997,55,3,3,3,333,9.0
16244,212,6,105.9,212,1,2,2,122,5.0
16245,24,19,270.15999999999997,257,3,3,3,333,9.0
16247,171,3,24.810000000000002,171,1,1,1,111,3.0
16248,62,1,17.700000000000003,62,2,1,1,211,4.0
16249,53,14,316.45000000000005,240,2,3,3,233,8.0
16250,262,2,35.4,262,1,1,1,111,3.0
16253,67,28,863.9900000000002,256,2,4,4,244,10.0
16255,17,50,444.3500000000001,340,4,4,4,444,12.0
16256,267,4,204.3,267,1,1,3,113,5.0
16257,177,1,21.95,177,1,1,1,111,3.0
16258,46,27,978.1699999999998,220,3,4,4,344,11.0
16260,51,6,386.15,51,3,2,4,324,9.0
16261,18,23,125.98000000000002,247,4,4,2,442,10.0
16265,10,55,1165.8899999999999,365,4,4,4,444,12.0
16266,74,17,178.97,207,2,3,3,233,8.0
16268,72,11,203.44000000000003,72,2,3,3,233,8.0
16270,354,15,271.0,354,1,3,3,133,7.0
16271,16,25,218.37,359,4,4,3,443,11.0
16272,117,5,85.44999999999999,117,2,2,2,222,6.0
16275,197,9,148.01,197,1,2,3,123,6.0
16276,177,2,117.0,177,1,1,2,112,4.0
16278,101,4,67.9,101,2,1,2,212,5.0
16279,22,19,252.31000000000003,177,3,3,3,333,9.0
16281,73,3,544.6800000000001,73,2,1,4,214,7.0
16282,340,2,12.7,340,1,1,1,111,3.0
16283,6,44,388.97,209,4,4,4,444,12.0
16284,32,19,162.80000000000004,51,3,3,3,333,9.0
16292,122,5,74.78,122,2,2,2,222,6.0
16293,22,26,438.65000000000003,270,3,4,4,344,11.0
16295,25,8,131.65,65,3,2,2,322,7.0
16297,269,3,45.5,269,1,1,1,111,3.0
16298,23,9,163.24,187,3,2,3,323,8.0
16302,127,4,66.72,127,2,1,2,212,5.0
16303,26,27,767.66,334,3,4,4,344,11.0
16305,139,7,130.6,139,2,2,2,222,6.0
16306,302,8,136.37,338,1,2,2,122,5.0
16309,107,10,174.52,241,2,3,3,233,8.0
16311,18,9,145.59000000000003,50,4,2,3,423,9.0
16313,50,3,51.900000000000006,50,3,1,1,311,5.0
16315,331,3,40.8,331,1,1,1,111,3.0
16316,65,30,758.5500000000001,359,2,4,4,244,10.0
16317,120,13,255.51000000000002,298,2,3,3,233,8.0
16318,36,1,17.700000000000003,36,3,1,1,311,5.0
16322,2,6,59.32,37,4,2,2,422,8.0
16323,197,1,207.50000000000003,197,1,1,3,113,5.0
16324,129,24,76.87000000000003,178,2,4,2,242,8.0
16325,47,4,118.50000000000001,246,3,1,2,312,6.0
16326,6,64,647.84,335,4,4,4,444,12.0
16327,15,55,704.3700000000001,316,4,4,4,444,12.0
16330,18,10,42.33,113,4,3,1,431,8.0
16332,29,31,337.5299999999999,306,3,4,4,344,11.0
16333,8,12,8417.36,310,4,3,4,434,11.0
16337,37,3,49.65,37,3,1,1,311,5.0
16338,158,1,11.9,158,1,1,1,111,3.0
16339,285,5,29.3,285,1,2,1,121,4.0
16340,108,46,160.04999999999998,108,2,4,3,243,9.0
16341,25,13,255.85,202,3,3,3,333,9.0
16342,76,3,69.15,180,2,1,2,212,5.0
16343,17,5,49.76,17,4,2,1,421,7.0
16344,159,2,101.10000000000001,159,1,1,2,112,4.0
16345,45,7,111.80000000000001,45,3,2,2,322,7.0
16347,12,17,147.32999999999998,37,4,3,3,433,10.0
16348,33,49,274.14,241,3,4,3,343,10.0
16349,291,4,15.379999999999999,291,1,1,1,111,3.0
16350,22,10,178.2,334,3,3,3,333,9.0
16351,333,1,19.5,333,1,1,1,111,3.0
16352,18,5,80.6,38,4,2,2,422,8.0
16353,8,20,1494.9499999999998,332,4,3,4,434,11.0
16354,74,10,112.50000000000001,74,2,3,2,232,7.0
16356,198,6,44.71000000000001,278,1,2,1,121,4.0
16357,34,8,152.07,214,3,2,3,323,8.0
16358,2,18,400.02000000000004,185,4,3,4,434,11.0
16359,95,15,258.85,332,2,3,3,233,8.0
16360,5,134,726.4099999999996,89,4,4,4,444,12.0
16361,10,19,130.00000000000003,72,4,3,2,432,9.0
16362,33,9,91.0,92,3,2,2,322,7.0
16363,54,1,15.0,54,2,1,1,211,4.0
16364,12,14,196.91,138,4,3,3,433,10.0
16365,18,12,562.8500000000001,151,4,3,4,434,11.0
16366,19,2,35.400000000000006,19,4,1,1,411,6.0
16367,38,26,192.68,363,3,4,3,343,10.0
16368,3,18,109.45000000000002,29,4,3,2,432,9.0
16369,19,30,350.2999999999999,197,4,4,4,444,12.0
16370,83,48,270.97999999999996,226,2,4,3,243,9.0
16372,34,17,65.55000000000001,34,3,3,2,332,8.0
16374,67,24,77.64000000000001,263,2,4,2,242,8.0
16376,9,26,213.62,18,4,4,3,443,11.0
16377,268,1,390.0,268,1,1,4,114,6.0
16378,297,7,106.4,311,1,2,2,122,5.0
16379,5,20,402.36,79,4,3,4,434,11.0
16380,62,5,238.15,62,2,2,3,223,7.0
16383,75,17,103.3,269,2,3,2,232,7.0
16384,264,5,80.25,264,1,2,2,122,5.0
16385,61,7,70.34,159,2,2,2,222,6.0
16386,29,13,43.230000000000004,29,3,3,1,331,7.0
16389,54,8,255.7,284,2,2,3,223,7.0
16392,270,14,90.11999999999999,270,1,3,2,132,6.0
16393,3,60,502.34000000000003,363,4,4,4,444,12.0
16394,57,18,339.7700000000001,290,2,3,4,234,9.0
16395,61,47,335.05000000000007,331,2,4,4,244,10.0
16398,155,12,215.75,254,1,3,3,133,7.0
16399,20,13,81.3,236,3,3,2,332,8.0
16400,95,5,50.88,95,2,2,1,221,5.0
16401,2,47,1199.97,328,4,4,4,444,12.0
16403,313,1,15.0,313,1,1,1,111,3.0
16404,71,6,126.85000000000001,71,2,2,2,222,6.0
16406,19,14,48.32000000000001,19,4,3,1,431,8.0
16407,13,26,367.0,313,4,4,4,444,12.0
16409,37,36,327.24,318,3,4,3,343,10.0
16411,20,7,25.660000000000004,20,3,2,1,321,6.0
16412,54,4,26.3,54,2,1,1,211,4.0
16413,57,6,61.64999999999999,57,2,2,2,222,6.0
16414,22,3,52.4,281,3,1,1,311,5.0
16415,45,10,16.13,45,3,3,1,331,7.0
16416,27,17,349.72,57,3,3,4,334,10.0
16418,45,27,119.76,227,3,4,2,342,9.0
16419,129,10,238.55,312,2,3,3,233,8.0
16422,18,75,6592.329999999999,361,4,4,4,444,12.0
16423,25,2,77.34,25,3,1,2,312,6.0
16424,192,1,15.9,192,1,1,1,111,3.0
16425,303,2,30.6,303,1,1,1,111,3.0
16426,3,73,358.6199999999999,277,4,4,4,444,12.0
16427,264,2,40.08,285,1,1,1,111,3.0
16429,107,2,284.55,107,2,1,3,213,6.0
16431,214,13,95.38000000000001,298,1,3,2,132,6.0
16432,65,1,19.919999999999998,65,2,1,1,211,4.0
16433,29,5,40.6,29,3,2,1,321,6.0
16434,30,24,334.92,300,3,4,4,344,11.0
16438,6,15,71.63,83,4,3,2,432,9.0
16440,8,51,550.5000000000001,215,4,4,4,444,12.0
16441,68,5,80.3,292,2,2,2,222,6.0
16442,2,29,76.62000000000002,361,4,4,2,442,10.0
16444,47,19,108.00000000000001,265,3,3,2,332,8.0
16445,34,11,46.26,34,3,3,1,331,7.0
16446,206,1,1.25,206,1,1,1,111,3.0
16447,136,7,72.35000000000001,136,2,2,2,222,6.0
16448,199,2,20.64,199,1,1,1,111,3.0
16449,198,8,137.84,281,1,2,3,123,6.0
16450,150,3,66.06,150,1,1,2,112,4.0
16451,88,7,126.32000000000001,88,2,2,2,222,6.0
16454,45,1,1.0,45,3,1,1,311,5.0
16455,64,16,296.45,362,2,3,3,233,8.0
16456,100,23,288.53999999999996,307,2,4,3,243,9.0
16457,219,1,17.700000000000003,219,1,1,1,111,3.0
16458,3,39,699.5699999999999,361,4,4,4,444,12.0
16460,29,20,108.71000000000001,82,3,3,2,332,8.0
16461,178,5,26.749999999999996,178,1,2,1,121,4.0
16462,74,1,68.0,74,2,1,2,212,5.0
16463,22,15,252.59000000000003,205,3,3,3,333,9.0
16464,20,51,341.71999999999986,143,3,4,4,344,11.0
16466,34,36,384.90999999999997,293,3,4,4,344,11.0
16468,75,2,74.9,75,2,1,2,212,5.0
16469,24,38,143.82000000000002,247,3,4,3,343,10.0
16470,52,43,267.48,359,2,4,3,243,9.0
16471,275,2,36.2,275,1,1,1,111,3.0
16473,165,3,51.0,337,1,1,1,111,3.0
16474,8,65,336.62000000000006,146,4,4,4,444,12.0
16475,89,5,167.1,274,2,2,3,223,7.0
16477,64,30,503.7000000000001,353,2,4,4,244,10.0
16478,26,4,67.98,66,3,1,2,312,6.0
16479,11,8,59.63,11,4,2,2,422,8.0
16480,76,16,203.26,76,2,3,3,233,8.0
16482,16,4,48.42,16,4,1,1,411,6.0
16483,193,6,58.55,193,1,2,1,121,4.0
16484,191,5,71.7,191,1,2,2,122,5.0
16485,78,9,63.220000000000006,78,2,2,2,222,6.0
16488,34,4,72.88000000000001,149,3,1,2,312,6.0
16491,47,11,264.5,47,3,3,3,333,9.0
16493,80,18,454.93,286,2,3,4,234,9.0
16494,297,12,188.16000000000003,297,1,3,3,133,7.0
16495,4,19,118.81,277,4,3,2,432,9.0
16496,9,21,352.85,317,4,3,4,434,11.0
16497,50,17,343.44000000000005,334,3,3,4,334,10.0
16498,162,4,19.8,163,1,1,1,111,3.0
16499,361,7,122.60000000000001,365,1,2,2,122,5.0
16500,331,1,165.0,331,1,1,3,113,5.0
16503,107,17,302.1000000000001,361,2,3,3,233,8.0
16504,26,17,120.68,26,3,3,2,332,8.0
16506,41,1,19.799999999999997,41,3,1,1,311,5.0
16509,297,5,117.55000000000001,297,1,2,2,122,5.0
16511,22,43,251.50000000000003,267,3,4,3,343,10.0
16513,20,5,106.1,20,3,2,2,322,7.0
16515,53,25,316.55,312,2,4,3,243,9.0
16516,31,1,15.6,31,3,1,1,311,5.0
16517,278,4,33.0,278,1,1,1,111,3.0
16518,62,8,150.58,285,2,2,3,223,7.0
16519,26,1,25.0,26,3,1,1,311,5.0
16520,187,10,63.85,240,1,3,2,132,6.0
16523,2,55,1698.6399999999992,316,4,4,4,444,12.0
16525,38,27,2205.2400000000002,332,3,4,4,344,11.0
16526,172,1,10.0,172,1,1,1,111,3.0
16527,82,3,61.400000000000006,82,2,1,2,212,5.0
16528,4,2,23.520000000000003,4,4,1,1,411,6.0
16529,191,3,40.800000000000004,191,1,1,1,111,3.0
16531,23,16,276.61,361,3,3,3,333,9.0
16532,18,1,2232.0,18,4,1,4,414,9.0
16533,20,42,264.7,69,3,4,3,343,10.0
16535,6,6,79.58,6,4,2,2,422,8.0
16536,111,11,107.80000000000001,111,2,3,2,232,7.0
16539,3,8,327.21,359,4,2,3,423,9.0
16542,54,3,79.89999999999999,54,2,1,2,212,5.0
16546,291,3,70.2,291,1,1,2,112,4.0
16549,11,191,767.7400000000002,335,4,4,4,444,12.0
16550,109,42,334.04999999999995,236,2,4,3,243,9.0
16551,96,8,169.50000000000003,337,2,2,3,223,7.0
16552,243,1,17.700000000000003,243,1,1,1,111,3.0
16553,164,15,931.0,361,1,3,4,134,8.0
16554,43,14,224.04999999999998,332,3,3,3,333,9.0
16555,36,3,37.86,110,3,1,1,311,5.0
16556,67,35,510.5699999999998,361,2,4,4,244,10.0
16557,138,1,12.5,138,2,1,1,211,4.0
16558,1,84,1738.5900000000001,358,4,4,4,444,12.0
16560,27,11,141.97,359,3,3,3,333,9.0
16561,6,5,76.22,60,4,2,2,422,8.0
16563,54,4,341.82,54,2,1,4,214,7.0
16565,365,2,155.85,365,1,1,3,113,5.0
16566,193,1,29.7,193,1,1,1,111,3.0
16567,195,8,155.60999999999999,337,1,2,3,123,6.0
16569,4,1,10.5,4,4,1,1,411,6.0
16570,16,23,807.65,312,4,4,4,444,12.0
16571,27,13,214.61999999999998,282,3,3,3,333,9.0
16572,128,7,137.55,276,2,2,3,223,7.0
16573,85,9,118.35,291,2,2,2,222,6.0
16574,72,6,121.79999999999998,72,2,2,2,222,6.0
16581,183,1,10.2,183,1,1,1,111,3.0
16582,114,2,180.12,114,2,1,3,213,6.0
16584,81,2,44.760000000000005,81,2,1,1,211,4.0
16586,249,3,178.2,249,1,1,3,113,5.0
16587,233,5,90.15,233,1,2,2,122,5.0
16589,72,5,74.9,107,2,2,2,222,6.0
16591,69,2,44.550000000000004,69,2,1,1,211,4.0
16592,5,44,826.25,288,4,4,4,444,12.0
16593,51,4,63.15,190,3,1,2,312,6.0
16594,76,12,44.44,76,2,3,1,231,6.0
16595,62,25,91.83999999999997,62,2,4,2,242,8.0
16596,16,1,16.6,16,4,1,1,411,6.0
16597,5,3,63.5,5,4,1,2,412,7.0
16598,286,2,21.599999999999998,286,1,1,1,111,3.0
16600,5,15,204.78000000000003,75,4,3,3,433,10.0
16601,41,8,58.410000000000004,41,3,2,1,321,6.0
16602,37,9,148.20000000000002,37,3,2,3,323,8.0
16603,75,9,133.25,92,2,2,2,222,6.0
16607,18,28,473.44,359,4,4,4,444,12.0
16609,16,45,871.0500000000001,253,4,4,4,444,12.0
16610,220,1,9.959999999999999,220,1,1,1,111,3.0
16611,187,2,17.54,187,1,1,1,111,3.0
16612,33,12,208.20000000000005,312,3,3,3,333,9.0
16613,71,9,170.2,71,2,2,3,223,7.0
16614,183,3,52.08,183,1,1,1,111,3.0
16616,16,2,60.400000000000006,158,4,1,2,412,7.0
16617,236,2,68.7,236,1,1,2,112,4.0
16618,32,25,779.3099999999998,323,3,4,4,344,11.0
16620,4,2,40.3,261,4,1,1,411,6.0
16621,52,7,152.05,216,2,2,3,223,7.0
16624,81,8,190.44,198,2,2,3,223,7.0
16625,275,4,55.44,275,1,1,1,111,3.0
16626,1,43,883.6800000000001,267,4,4,4,444,12.0
16627,80,4,47.19,80,2,1,1,211,4.0
16628,30,17,274.94,235,3,3,3,333,9.0
16629,74,21,153.74999999999997,97,2,3,3,233,8.0
16633,18,26,519.4399999999999,235,4,4,4,444,12.0
16637,33,19,290.44999999999993,226,3,3,3,333,9.0
16638,100,20,308.3,330,2,3,3,233,8.0
16639,32,16,483.45,236,3,3,4,334,10.0
16641,106,4,88.34,106,2,1,2,212,5.0
16642,5,9,164.04,208,4,2,3,423,9.0
16643,246,7,117.01,246,1,2,2,122,5.0
16644,178,14,181.94,213,1,3,3,133,7.0
16647,170,6,74.04,205,1,2,2,122,5.0
16648,43,2,29.999999999999996,43,3,1,1,311,5.0
16650,72,3,60.599999999999994,72,2,1,2,212,5.0
16652,59,21,1071.29,274,2,3,4,234,9.0
16653,17,9,199.70000000000002,72,4,2,3,423,9.0
16654,142,8,126.91,236,1,2,2,122,5.0
16655,18,54,707.1399999999998,332,4,4,4,444,12.0
16656,43,12,1889.16,340,3,3,4,334,10.0
16657,10,37,137.27,255,4,4,3,443,11.0
16659,190,1,20.4,190,1,1,1,111,3.0
16660,17,6,731.9,320,4,2,4,424,10.0
16665,363,3,23.4,363,1,1,1,111,3.0
16666,20,9,54.21,20,3,2,1,321,6.0
16667,69,14,146.13000000000002,285,2,3,3,233,8.0
16668,16,2,30.599999999999998,285,4,1,1,411,6.0
16669,24,38,392.33000000000004,79,3,4,4,344,11.0
16670,31,57,896.17,359,3,4,4,344,11.0
16672,3,20,1149.5,267,4,3,4,434,11.0
16674,55,16,46.489999999999995,99,2,3,1,231,6.0
16676,34,21,362.54,338,3,3,4,334,10.0
16678,3,35,773.5199999999999,283,4,4,4,444,12.0
16680,44,3,56.9,44,3,1,1,311,5.0
16681,78,6,171.42,254,2,2,3,223,7.0
16682,5,11,469.19999999999993,188,4,3,4,434,11.0
16684,5,57,14708.959999999997,359,4,4,4,444,12.0
16685,62,14,65.38000000000001,62,2,3,2,232,7.0
16686,48,118,637.1099999999999,356,3,4,4,344,11.0
16688,2,12,222.72,61,4,3,3,433,10.0
16689,76,2,53.64000000000001,83,2,1,1,211,4.0
16690,73,5,69.93,73,2,2,2,222,6.0
16692,257,2,158.5,290,1,1,3,113,5.0
16693,69,13,101.6,272,2,3,2,232,7.0
16696,214,2,213.3,214,1,1,3,113,5.0
16697,242,1,8.25,242,1,1,1,111,3.0
16698,254,1,204.0,254,1,1,3,113,5.0
16700,9,59,946.0,317,4,4,4,444,12.0
16701,9,29,1000.3099999999998,362,4,4,4,444,12.0
16705,1,47,2294.3399999999992,359,4,4,4,444,12.0
16706,38,18,72.62,115,3,3,2,332,8.0
16708,46,10,183.0,46,3,3,3,333,9.0
16709,85,16,538.5,282,2,3,4,234,9.0
16710,20,71,420.53999999999985,361,3,4,4,344,11.0
16711,27,4,256.08,141,3,1,3,313,7.0
16712,19,69,570.25,277,4,4,4,444,12.0
