CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F
17425,61,12,199.6,61,2,2
17426,9,62,1028.95,283,3,3
17428,1,73,4117.690000000001,362,3,3
17429,129,8,91.41,219,1,2
17430,33,1,17.700000000000006,33,2,1
17431,314,5,37.5,314,1,1
17432,19,11,97.19,38,3,2
17433,89,11,49.65,89,2,2
17434,3,25,373.13000000000005,86,3,3
17436,2,3,63.3,227,3,1
17438,254,5,119.85,254,1,1
17440,157,1,30.6,157,1,1
17442,37,28,472.12000000000006,291,2,3
17446,177,2,26.4,311,1,1
17447,41,7,93.82,72,2,2
17449,3,64,571.8100000000002,360,3,3
17450,11,64,36160.84000000001,333,3,3
17451,2,20,336.92,106,3,3
17453,18,8,239.55,65,3,2
17454,234,13,81.40000000000002,360,1,2
17455,204,1,17.700000000000006,204,1,1
17457,127,3,221.95,309,1,1
17458,16,17,90.43,16,3,3
17459,44,24,97.5,61,2,3
17460,95,3,64.0,319,1,1
17461,23,28,179.89,30,3,3
17462,61,2,27.6,61,2,1
17463,17,40,359.14999999999986,314,3,3
17464,159,2,86.4,159,1,1
17466,11,7,128.15,79,3,2
17468,15,1,30.0,15,3,1
17469,17,12,261.40000000000003,205,3,2
17470,45,14,163.16999999999996,249,2,2
17472,192,36,154.38,300,1,3
17475,80,2,27.6,80,2,1
17480,78,8,171.33999999999997,78,2,2
17481,4,15,208.26,94,3,2
17483,66,4,62.7,184,2,1
17486,262,5,74.28,262,1,1
17489,59,8,132.04000000000002,213,2,2
17490,1,17,590.21,177,3,3
17491,2,14,442.2,326,3,2
17492,249,3,129.15,249,1,1
17495,8,4,66.82,39,3,1
17496,359,2,57.15000000000001,359,1,1
17498,76,2,41.56,76,2,1
17499,290,5,59.46,290,1,1
17500,30,1,16.5,30,2,1
17501,221,6,87.15,221,1,2
17502,10,5,98.1,30,3,1
17503,3,4,36.78,39,3,1
17504,207,26,677.68,323,1,3
17505,162,10,206.6,206,1,2
17506,76,1,22.5,76,2,1
17507,262,16,100.95,310,1,3
17509,58,73,1260.53,64,2,3
17510,25,1,12.6,25,3,1
17511,3,175,16805.440000000002,360,3,3
17512,155,14,452.35,302,1,2
17514,129,5,26.500000000000004,129,1,1
17515,32,15,114.49,319,2,2
17516,16,29,161.36,286,3,3
17517,309,3,52.2,309,1,1
17519,18,12,306.25,262,3,2
17520,54,6,107.84,54,2,2
17521,30,8,110.96,66,2,2
17522,2,12,144.3,219,3,2
17523,12,6,80.94,20,3,2
17525,360,3,110.1,360,1,1
17526,5,2,102.3,291,3,1
17527,54,10,158.23,219,2,2
17528,2,49,825.7199999999998,72,3,3
17530,2,49,339.06000000000006,298,3,3
17531,191,2,57.0,191,1,1
17534,54,1,30.0,54,2,1
17535,281,2,25.2,281,1,1
17537,30,25,280.8299999999999,304,2,3
17538,26,3,23.76,26,3,1
17540,25,5,137.7,317,3,1
17542,270,3,14.3,270,1,1
17545,44,28,93.23000000000002,44,2,3
17548,234,1,16.5,234,1,1
17549,24,2,57.18000000000001,52,3,1
17550,198,9,50.94,244,1,2
17551,360,12,82.2,360,1,2
17552,72,3,69.6,72,2,1
17553,130,1,1250.0,130,1,1
17554,2,13,284.17,149,3,2
17555,20,22,124.41,335,3,3
17556,206,1,24.9,206,1,1
17557,15,10,158.04999999999995,82,3,2
17560,95,4,157.85,205,1,1
17561,20,4,22.63,20,3,1
17562,52,12,204.36000000000004,174,2,2
17564,25,8,73.1,81,3,2
17566,9,32,206.87,26,3,3
17567,8,31,753.56,297,3,3
17569,333,5,44.6,333,1,1
17571,51,54,306.1699999999998,299,2,3
17572,72,1,13.05,72,2,1
17573,30,5,90.22,94,2,1
17574,243,3,86.10000000000002,243,1,1
17576,9,77,731.28,362,3,3
17578,219,1,18.72,219,1,1
17579,5,10,127.44,180,3,2
17580,253,10,98.16000000000004,359,1,2
17581,1,74,1529.5099999999998,330,3,3
17582,237,8,87.66000000000003,237,1,2
17584,8,10,393.7,128,3,2
17585,110,42,224.65000000000003,339,1,3
17588,101,2,43.7,233,1,1
17589,61,48,459.37999999999977,241,2,3
17590,3,37,272.97,41,3,3
17591,74,13,252.47000000000003,320,2,2
17593,4,35,677.83,353,3,3
17594,86,5,108.0,255,2,1
17595,13,15,76.57000000000002,38,3,2
17596,24,47,613.3599999999999,249,3,3
17597,214,12,576.1200000000001,214,1,2
17600,18,5,70.14,18,3,1
17602,3,94,840.2799999999999,325,3,3
17603,79,3,37.38,79,2,1
17604,218,16,77.67,313,1,3
17608,34,12,32.629999999999995,34,2,2
17609,41,48,261.33000000000004,328,2,3
17611,8,119,731.3400000000001,362,3,3
17612,54,35,671.71,298,2,3
17613,23,51,674.07,306,3,3
17614,58,22,80.08,58,2,3
17615,204,2,36.7,223,1,1
17616,174,1,163.2,174,1,1
17618,6,18,293.7,363,3,3
17619,313,21,56.38,313,1,3
17620,60,2,40.8,60,2,1
17621,22,5,421.2,313,3,1
17623,33,8,152.61,33,2,2
17624,15,5,82.0,219,3,1
17625,19,76,479.38,258,3,3
17629,6,25,419.23000000000013,360,3,3
17630,170,3,61.6,233,1,1
17631,2,9,121.25,233,3,2
17633,32,14,215.56,121,2,2
17634,37,56,434.78,338,2,3
17636,20,6,71.38,20,3,2
17637,32,6,108.19,116,2,2
17639,277,1,22.5,277,1,1
17640,87,1,236.88,87,2,1
17642,120,6,101.68,177,1,2
17644,2,38,828.5399999999997,261,3,3
17646,220,8,141.9,282,1,2
17648,61,18,347.45,250,2,3
17649,139,11,174.19000000000003,139,1,2
17650,22,2,50.1,22,3,1
17651,12,48,773.0199999999996,178,3,3
17652,26,47,928.87,282,3,3
17653,37,14,371.26,121,2,2
17655,11,10,187.39000000000004,305,3,2
17656,74,19,408.62,129,2,3
17658,26,7,232.04,212,3,2
17659,18,32,583.0799999999998,299,3,3
17660,142,8,71.67,142,1,2
17663,26,24,546.99,288,3,3
17664,19,6,91.58,213,3,2
17666,66,1,25.5,66,2,1
17667,67,25,446.77,299,2,3
17668,2,2,83.1,39,3,1
17669,86,13,554.3,250,2,2
17670,228,3,50.4,228,1,1
17671,16,5,269.4,212,3,1
17672,51,26,830.74,310,2,3
17673,2,48,288.29,321,3,3
17674,75,4,76.92000000000002,75,2,1
17675,2,127,3615.15,365,3,3
17676,59,6,101.72,131,2,2
17677,2,61,2805.13,319,3,3
17678,264,2,42.66,264,1,1
17679,53,7,512.75,86,2,2
17680,24,4,63.80000000000001,24,3,1
17682,11,19,351.0900000000001,248,3,3
17684,44,4,78.1,44,2,1
17685,17,29,537.3,361,3,3
17686,8,71,1434.9599999999996,303,3,3
17690,31,54,913.8300000000003,327,2,3
17691,359,1,15.9,359,1,1
17692,128,8,135.07,360,1,2
17693,138,2,32.4,138,1,1
17694,142,4,78.46,142,1,1
17695,132,6,93.4,172,1,2
17696,39,29,603.82,365,2,3
17697,237,3,42.9,237,1,1
17700,17,21,339.04,282,3,3
17701,253,5,98.0,253,1,1
17702,31,15,210.44000000000003,207,2,2
17703,36,6,108.84,139,2,2
17704,169,8,267.26,240,1,2
17705,4,18,313.00000000000006,302,3,3
17706,5,76,2040.7100000000007,290,3,3
17707,337,1,15.0,337,1,1
17708,188,11,64.30000000000001,325,1,2
17709,170,3,39.5,170,1,1
17711,290,1,20.28,290,1,1
17712,45,9,155.04000000000005,45,2,2
17714,321,1,15.0,321,1,1
17716,30,52,1178.7099999999996,268,2,3
17718,233,3,63.45,233,1,1
17719,38,46,937.9,256,2,3
17720,114,10,341.71,226,1,2
17722,97,17,526.0699999999998,325,1,3
17723,192,2,474.40000000000015,215,1,1
17724,72,8,217.7,139,2,2
17725,17,41,672.9999999999999,268,3,3
17727,16,17,290.58,16,3,3
17728,4,35,641.8800000000001,87,3,3
17730,4,43,870.9199999999997,327,3,3
17731,129,9,138.64,184,1,2
17733,39,7,79.78999999999998,262,2,2
17734,137,5,101.1,234,1,1
17735,3,130,2306.830000000001,318,3,3
17736,114,4,52.48,114,1,1
17738,20,17,377.95,283,3,3
17739,12,9,547.4799999999998,361,3,2
17742,333,4,76.47,333,1,1
17744,4,17,286.6,359,3,3
17746,241,1,31.6,241,1,1
17749,179,5,105.34,257,1,1
17750,6,36,385.77,165,3,3
17754,1,19,190.67,261,3,3
17757,2,125,1215.3900000000006,365,3,3
17758,20,77,639.8300000000003,251,3,3
17759,18,14,69.98,170,3,2
17761,33,4,104.07,33,2,1
17764,51,14,184.23,212,2,2
17765,211,9,54.17,257,1,2
17767,16,5,37.1,16,3,1
17768,9,20,341.47,167,3,3
17769,13,62,739.3199999999998,321,3,3
17770,276,5,235.3,283,1,1
17771,57,15,80.34,324,2,2
17772,11,16,40.0,11,3,3
17774,97,24,177.1,306,1,3
17777,25,38,139.48000000000002,101,3,3
17779,22,11,69.72,144,3,2
17781,160,1,7.95,160,1,1
17783,73,6,31.92,248,2,2
17785,54,3,37.35,54,2,1
17786,86,18,78.45,318,2,3
17787,153,14,175.90000000000003,324,1,2
17788,74,2,829.45,130,2,1
17789,282,2,18.9,282,1,1
17790,27,38,405.76999999999987,365,3,3
17793,26,13,51.28999999999999,26,3,2
17795,180,11,45.56999999999999,265,1,2
17796,41,10,94.75,335,2,2
17797,23,21,134.84,183,3,3
17799,23,77,520.9299999999998,362,3,3
17800,38,17,215.65,335,2,3
17802,83,24,195.68,181,2,3
17805,74,3,216.66,74,2,1
17806,12,10,156.70999999999995,12,3,2
17809,17,8,673.7400000000001,130,3,2
17811,5,173,1638.2500000000002,334,3,3
17812,13,15,67.55000000000001,39,3,2
17813,15,81,363.75999999999993,72,3,3
17816,37,3,8.14,66,2,1
17817,5,6,33.43,278,3,2
17819,72,7,516.35,298,2,2
17824,52,2,40.08,52,2,1
17827,6,48,482.93,365,3,3
17830,2,8,151.3,289,3,2
17832,50,13,28.78,50,2,2
17835,3,9,36.68000000000001,24,3,2
17836,48,3,23.15,48,2,1
17837,43,35,327.72,164,2,3
17838,27,21,410.85000000000014,293,3,3
17839,43,18,77.14,43,2,3
17841,2,1497,7535.589999999971,361,3,3
17843,304,6,21.58,304,1,2
17848,82,12,366.94,359,2,2
17849,219,5,63.55,334,1,1
17852,12,9,42.4,12,3,2
17854,186,4,37.75,228,1,1
17856,2,2,105.0,2,3,1
17857,18,11,4185.5,359,3,2
17858,6,36,1038.4,360,3,3
17859,305,5,7.52,305,1,1
17861,4,52,457.21999999999986,320,3,3
17862,324,1,90.0,324,1,1
17863,60,18,322.76,311,2,3
17864,13,21,123.59,276,3,3
17865,31,66,1837.8400000000006,365,2,3
17867,31,19,108.77,289,2,3
17869,108,8,114.4,247,1,2
17870,3,45,255.94000000000003,136,3,3
17871,205,5,54.48,205,1,1
17873,81,11,436.27,282,2,2
17874,226,6,38.95,256,1,2
17877,171,1,20.4,171,1,1
17878,44,5,54.96,44,2,1
17879,174,2,5.8100000000000005,174,1,1
17880,365,7,138.9,365,1,2
17881,305,1,4.95,305,1,1
17883,4,26,146.91999999999996,247,3,3
17884,4,17,123.5,312,3,3
17885,13,12,33.33,13,3,2
17886,32,15,70.97,250,2,2
17887,130,3,9.2,130,1,1
17888,39,16,225.61,358,2,3
17889,213,3,32.65,323,1,1
17890,323,24,143.3,362,1,3
17891,163,7,34.85,163,1,2
17892,58,6,32.2,156,2,2
17893,226,2,15.54,226,1,1
17894,72,41,178.41,361,2,3
17895,45,3,26.88,45,2,1
17897,173,13,40.34,173,1,2
17898,86,7,27.64,208,2,2
17899,160,10,47.6,160,1,2
17900,191,1,15.0,191,1,1
17901,30,2,6.44,30,2,1
17904,22,9,51.3,22,3,2
17905,157,3,103.44,353,1,1
17906,248,2,9.45,248,1,1
17911,10,7,38.16,10,3,2
17912,311,7,50.9,365,1,2
17913,59,12,59.25,356,2,2
17914,4,14,60.09000000000001,4,3,2
17917,46,24,99.8,363,2,3
17919,89,6,288.24,89,2,2
17920,5,134,906.7299999999997,316,3,3
17921,65,21,116.05,267,2,3
17924,12,5,413.4,68,3,1
17926,134,5,58.39,204,1,1
17928,46,6,70.53,247,2,2
17929,113,1,272.0,113,1,1
17930,36,8,377.63999999999993,240,2,2
17931,135,11,48.45,256,1,2
17932,30,17,234.85,212,2,3
17934,59,6,233.91,59,2,2
17935,142,2,5.5,142,1,1
17936,6,20,104.09000000000003,6,3,3
17937,9,11,915.06,363,3,2
17939,160,4,38.44,160,1,1
17940,165,3,483.34,303,1,1
17946,234,5,21.55,260,1,1
17947,38,2,45.04,38,2,1
17949,57,12,6901.580000000001,290,2,2
17950,73,7,34.15,73,2,2
17951,40,4,241.08000000000004,359,2,1
17954,6,103,489.93,330,3,3
17955,199,3,212.95,220,1,1
17957,67,7,22.62,67,2,2
17958,117,2,397.8,117,1,1
17960,172,3,4.19,172,1,1
17961,22,51,254.57,354,3,3
17962,143,9,24.96,143,1,2
17964,32,15,57.28,32,2,2
17965,38,72,695.1800000000003,332,2,3
17966,152,11,105.98,262,1,2
17969,167,6,36.5,362,1,2
17970,212,4,47.1,212,1,1
17972,242,6,28.64,242,1,2
17973,52,2,39.66,52,2,1
17974,25,32,176.74,220,3,3
17975,16,66,1154.62,361,3,3
17977,30,3,99.25,30,2,1
17979,36,27,115.35,260,2,3
17980,205,10,94.70000000000002,360,1,2
17984,146,11,31.15,146,1,2
17985,23,4,92.85,23,3,1
17987,186,4,41.85,186,1,1
17988,12,5,10.509999999999998,327,3,1
17990,237,10,213.65,362,1,2
17994,122,21,223.77,291,1,3
17997,75,34,486.23999999999984,165,2,3
17999,38,11,49.26000000000001,38,2,2
18001,13,19,163.65,87,3,3
18004,363,6,15.95,363,1,2
18005,4,14,44.10000000000001,48,3,2
18006,24,6,91.45,24,3,2
18008,71,5,66.77000000000001,319,2,1
18009,236,6,54.85,236,1,2
18010,257,1,2.5,257,1,1
18013,156,12,80.33,156,1,2
18014,29,7,27.65,29,2,2
18015,5,12,30.559999999999995,5,3,2
18016,33,24,282.42,365,2,3
18017,170,1,179.0,170,1,1
18018,109,3,6.799999999999999,109,1,1
18022,36,32,86.43999999999998,36,2,3
18024,153,8,179.79,153,1,2
18027,99,5,46.3,99,1,1
18030,5,2,85.05,43,3,1
18032,335,2,32.4,335,1,1
18033,66,4,10.99,66,2,1
18034,22,17,56.08,22,3,3
18035,36,8,75.64,44,2,2
18036,33,15,79.82,246,2,2
18037,155,6,13.25,363,1,2
18040,246,3,70.80000000000003,246,1,1
18041,12,90,1043.13,338,3,3
18042,54,1,14.85,54,2,1
18043,25,10,37.87,207,3,2
18044,5,22,423.41,361,3,3
18045,46,4,17.94,46,2,1
18048,204,2,17.32,204,1,1
18050,360,1,15.0,360,1,1
18053,71,5,86.89999999999998,71,2,1
18055,8,77,1503.0300000000007,359,3,3
18056,289,5,116.65,289,1,1
18058,10,1,81.6,10,3,1
18059,45,3,41.12000000000001,68,2,1
18061,66,9,262.25,323,2,2
18062,174,2,47.1,221,1,1
18065,6,32,568.9100000000002,365,3,3
18066,76,2,65.7,76,2,1
18067,41,4,70.45,41,2,1
18069,27,99,491.66,328,3,3
18071,258,2,29.3,258,1,1
18072,186,2,12.84,186,1,1
18073,115,15,434.34,198,1,2
18075,24,31,540.85,361,3,3
18077,9,37,452.95999999999987,356,3,3
18078,218,6,94.0,260,1,2
18079,46,28,748.24,239,2,3
18081,113,2,47.40000000000001,134,1,1
18082,26,9,87.78999999999998,26,3,2
18085,331,5,63.2,331,1,1
18086,275,2,35.099999999999994,275,1,1
18088,62,10,43.42000000000001,62,2,2
18092,3,22,3084.7200000000007,355,3,3
18093,94,10,604.0400000000002,303,1,2
18094,82,13,433.86,292,2,2
18095,313,9,314.45,333,1,2
18096,12,53,291.47,64,3,3
18097,8,21,515.58,340,3,3
18099,128,6,53.91999999999999,128,1,2
18101,12,13,77.75,144,3,2
18102,2,76,48060.34999999999,208,3,3
18104,38,4,83.75999999999998,38,2,1
18105,38,6,13.849999999999998,38,2,2
18106,330,8,152.79999999999995,330,1,2
18108,255,4,58.6,255,1,1
18109,2,84,1735.5400000000004,363,3,3
18110,20,8,51.2,20,3,2
18112,13,4,72.5,167,3,1
18114,291,6,50.6,291,1,2
18116,68,84,298.12999999999994,365,2,3
18117,26,10,60.81,26,3,2
18118,11,238,1131.8199999999995,365,3,3
18120,215,3,22.75,215,1,1
18121,155,10,222.47000000000003,155,1,2
18122,9,79,372.11,151,3,3
18123,25,9,120.65999999999998,32,3,2
18125,30,43,249.28000000000003,317,2,3
18126,61,13,76.22000000000001,61,2,2
18127,20,9,52.55,134,3,2
18129,244,1,12.75,244,1,1
18130,16,16,229.89,58,3,3
18135,30,6,355.9899999999999,191,2,2
18136,64,7,162.44,320,2,2
18138,296,1,9.9,296,1,1
18139,18,42,1635.7200000000007,19,3,3
18142,158,5,292.92,216,1,1
18143,117,17,289.3900000000001,142,1,3
18144,31,11,701.1999999999998,361,2,2
18145,13,41,491.54999999999984,313,3,3
18146,221,1,17.700000000000006,221,1,1
18147,46,1,39.6,46,2,1
18149,216,1,19.0,216,1,1
18150,33,9,154.5,202,2,2
18151,135,9,185.95,290,1,2
18154,4,4,88.8,44,3,1
18155,76,7,109.4,292,2,2
18156,13,21,120.91,13,3,3
18158,10,11,146.1,89,3,2
18159,302,2,33.300000000000004,302,1,1
18160,58,14,239.74999999999997,201,2,2
18161,16,14,271.26000000000005,320,3,2
18164,38,1,10.5,38,2,1
18165,178,3,113.04,178,1,1
18167,36,3,115.5,106,2,1
18168,177,17,150.61,360,1,3
18169,61,2,75.9,61,2,1
18170,34,7,184.15,218,2,2
18171,59,12,319.85,334,2,2
18172,36,38,2034.4999999999993,290,2,3
18173,87,5,315.42,275,2,1
18176,359,1,17.4,359,1,1
18177,32,13,254.55,256,2,2
18178,129,21,332.62999999999994,365,1,3
18179,10,23,359.09,337,3,3
18180,5,24,353.44,143,3,3
18181,25,15,125.60000000000002,25,3,2
18183,228,7,102.6,275,1,2
18185,250,1,17.700000000000006,250,1,1
18188,16,18,555.36,291,3,3
18189,78,11,172.15000000000003,268,2,2
18190,331,2,37.6,331,1,1
18192,72,7,131.0,72,2,2
18193,166,2,32.46,166,1,1
18194,83,5,653.8399999999998,83,2,1
18196,96,24,123.2,291,1,3
18198,5,36,1160.77,337,3,3
18200,107,8,21.88,107,1,2
18202,200,14,308.9600000000001,312,1,2
18203,158,6,34.0,158,1,2
18204,72,50,496.75999999999993,193,2,3
18205,37,5,66.45,75,2,1
18210,2,23,408.82999999999987,268,3,3
18211,44,10,150.55,279,2,2
18212,327,17,95.15,327,1,3
18213,237,2,27.9,237,1,1
18216,32,5,111.1,32,2,1
18217,30,5,94.7,71,2,1
18218,282,6,108.96,282,1,2
18219,3,21,330.99,361,3,3
18220,227,1,152.64,227,1,1
18221,23,10,145.07999999999996,212,3,2
18223,5,41,956.5400000000003,359,3,3
18225,4,56,1175.0199999999998,306,3,3
18226,45,45,1112.96,338,2,3
18228,80,6,105.49,80,2,2
18229,12,30,1626.5399999999993,330,3,3
18230,10,14,490.44,303,3,2
18231,193,22,444.7000000000001,289,1,3
18232,82,7,111.2,198,2,2
18235,72,25,392.57,218,2,3
18236,30,9,140.29999999999998,241,2,2
18237,3,12,215.04,135,3,2
18239,219,12,232.24999999999997,323,1,2
18240,47,1,297.0,47,2,1
18241,10,19,344.98999999999984,218,3,3
18242,73,16,682.5700000000003,214,2,3
18245,8,40,673.61,356,3,3
18248,123,12,216.91,187,1,2
18249,18,2,29.22,18,3,1
18250,311,8,130.62,311,1,2
18251,88,3,444.96,88,2,1
18252,51,22,119.06,172,2,3
18257,40,22,394.39000000000016,297,2,3
18259,25,4,246.2,86,3,1
18260,173,30,571.89,359,1,3
18261,44,6,99.5,96,2,2
18262,141,1,2.88,141,1,1
18263,26,10,206.12,253,3,2
18265,73,9,157.88,159,2,2
18270,39,3,50.3,267,2,1
18272,3,38,642.44,247,3,3
18274,31,2,30.15,31,2,1
18276,44,4,67.68,44,2,1
18277,59,4,48.78,59,2,1
18280,278,2,38.7,278,1,1
18281,181,2,31.8,181,1,1
18282,8,2,30.700000000000006,8,3,1
18283,4,152,432.92999999999984,338,3,3
18287,43,15,395.76,202,2,2
